source_file,block_id,major_line,group_company,subsidiary,effective_date,disposition_date,overall_rate_effect_header,indicated_pct,impact_pct,written_premium_change,policyholders_affected,written_premium_for_program,maximum_pct,minimum_pct,filing_action,data_n_a
1,c491099bedbd,PPA,Cas Group,Nationwide Property and Casualty Insurance Company,01/27/24,12/12/23,26.1,26.1,19.8,8502049,15949,42939641,26.6,0.0,Rate,False
1,645ef8b6532f,HO,,Homesite Insurance Company of the Midwest,01/12/24,12/12/23,,18.2,16.5,3401509,16372,20619509,34.4,3.1,Rate,False
1,9d7f1c4a6167,PPA,State Farm Group,State Farm Fire and Casualty Company,01/01/24,12/05/23,,0.0,0.2,38664,10578,19332403,20.4,-15.4,Rate,False
1,9d7f1c4a6167,PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,01/01/24,12/05/23,,0.0,-0.2,-480893,235380,240446388,21.8,-17.8,Rate,False
1,fd0be93846a3,PPA,,,02/18/24,11/27/23,51.3,,,,,,,,Rate,True
1,3d90ed31d779,PPA,State Farm Group,State Farm Fire and Casualty Company,01/15/24,11/13/23,11.9,22.8,9.8,2519306,10876,25621402,15.9,-4.9,Rate,False
1,3d90ed31d779,PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,01/15/24,11/13/23,11.9,11.9,9.1,28433426,244907,312471430,15.0,-5.7,Rate,False
1,3d90ed31d779,PPA,State Farm Group,State Farm Fire and Casualty Company,01/15/24,11/13/23,22.8,22.8,9.8,2519306,10876,25621402,15.9,-4.9,Rate,False
1,3d90ed31d779,PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,01/15/24,11/13/23,22.8,11.9,9.1,28433426,244907,312471430,15.0,-5.7,Rate,False
1,da0abf857931,PPA,,CSAA General Insurance Company,02/04/24,11/02/23,,12.4,12.0,1531991,4631,12795176,15.2,4.9,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide General Insurance Company,01/15/24,10/06/23,5.3,1.3,1.3,210198,15752,16169086,142.5,-67.4,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Mutual Insurance Company,01/15/24,10/06/23,5.3,3.3,3.3,416883,9967,12632814,7.5,0.0,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Property and Casualty Insurance Company,01/15/24,10/06/23,5.3,5.3,5.3,362832,5734,6845880,10.2,-1.3,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide General Insurance Company,01/15/24,10/06/23,3.3,1.3,1.3,210198,15752,16169086,142.5,-67.4,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Mutual Insurance Company,01/15/24,10/06/23,3.3,3.3,3.3,416883,9967,12632814,7.5,0.0,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Property and Casualty Insurance Company,01/15/24,10/06/23,3.3,5.3,5.3,362832,5734,6845880,10.2,-1.3,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide General Insurance Company,01/15/24,10/06/23,1.3,1.3,1.3,210198,15752,16169086,142.5,-67.4,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Mutual Insurance Company,01/15/24,10/06/23,1.3,3.3,3.3,416883,9967,12632814,7.5,0.0,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Property and Casualty Insurance Company,01/15/24,10/06/23,1.3,5.3,5.3,362832,5734,6845880,10.2,-1.3,Rate,False
1,f16d0c7ebc85,HO,,Nutmeg Insurance Company,02/01/24,09/22/23,18.2,18.2,6.9,9936,190,144004,42.6,-14.5,Rate,False
1,c09428522dce,PPA,Amica Mutual Group,Amica Mutual Insurance Company,01/01/24,08/10/23,24.8,24.8,15.0,833065,2975,5553767,111.0,-70.0,Rate,False
1,c3061dcf2e2f,HO,,Lititz Mutual Insurance Company,01/01/24,05/10/23,24.9,24.9,13.6,432459,3333,3176054,15.2,1.3,Rate,False
1,4fedeb351ee3,PPA,Insurance Group,Progressive Direct Insurance Company,04/05/24,02/07/24,7.8,7.8,4.3,106915,5556,2486404,202.9,-56.4,Rate,False
1,4fedeb351ee3,PPA,Insurance Group,Progressive Northern Insurance Company,04/05/24,02/07/24,7.8,7.8,-8.3,-107363,2849,1287327,175.7,-44.5,Rate,False
